t,phase,law,detected,meas_x,meas_y,meas_z,meas_range,bearing_rad,psi_deg,lambda_deg,lambda_dot_deg_s,r_hat_m,rdot_hat_m_s,vc_m_s,a_cmd_m_s2,v_perp_m_s,cmd_vn,cmd_ve,cmd_vd,cmd_yaw_deg,alt_m,gt_cam_x,gt_cam_y,gt_cam_z,gt_tag_x,gt_tag_y,gt_tag_z,gt_range
2.868,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.069,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
3.068,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.069,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
3.270,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.069,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
3.471,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.072,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
3.672,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.075,,,,,,,0.0000,,,,,-0.0020,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
3.873,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.077,,,,,,,0.0000,,,,,-0.0050,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
4.074,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.077,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
4.275,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.074,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
4.476,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.073,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
4.677,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.074,,,,,,,0.0000,,,,,-0.0150,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
4.878,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.076,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
5.079,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.077,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
5.280,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.078,,,,,,,0.0000,,,,,0.0000,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
5.480,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.084,,,,,,,0.0000,,,,,0.0010,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
5.682,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.086,,,,,,,0.0000,,,,,0.0020,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
5.883,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.085,,,,,,,0.0000,,,,,0.0050,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
6.085,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.086,,,,,,,0.0000,,,,,0.0070,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
6.286,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.090,,,,,,,0.0000,,,,,0.0100,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
6.490,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.091,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
6.690,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.091,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
6.891,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.089,,,,,,,0.0000,,,,,0.0130,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
7.092,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.088,,,,,,,0.0000,,,,,0.0150,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
7.293,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.084,,,,,,,0.0000,,,,,0.0150,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
7.496,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.074,,,,,,,0.0000,,,,,0.0120,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
7.696,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.063,,,,,,,0.0000,,,,,0.0110,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
7.898,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.053,,,,,,,0.0000,,,,,0.0080,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
8.099,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.046,,,,,,,0.0000,,,,,0.0040,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
8.299,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.042,,,,,,,0.0000,,,,,-0.0010,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
8.501,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.043,,,,,,,0.0000,,,,,-0.0060,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
8.701,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.045,,,,,,,0.0000,,,,,-0.0090,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
8.903,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.048,,,,,,,0.0000,,,,,-0.0110,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
9.104,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.052,,,,,,,0.0000,,,,,-0.0120,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
9.305,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.055,,,,,,,0.0000,,,,,-0.0130,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
9.507,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.056,,,,,,,0.0000,,,,,-0.0140,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
9.708,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.054,,,,,,,0.0000,,,,,-0.0160,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
9.909,TAKEOFF,pursuit,1,4.1321,-0.2788,6.5410,7.7419,0.56341,96.049,,,,,,,0.0000,,,,,-0.0190,0.1200,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5511
10.111,TAKEOFF,pursuit,1,4.1324,-0.2789,6.5415,7.7424,0.56341,96.046,,,,,,,0.0000,,,,,-0.0250,0.1201,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5510
10.313,TAKEOFF,pursuit,1,4.1100,-0.2964,6.5049,7.7002,0.56350,96.043,,,,,,,0.0000,,,,,-0.0290,0.1210,0.0300,0.2290,6.5000,-4.0000,0.5000,7.5502
10.513,TAKEOFF,pursuit,1,4.1103,-0.3469,6.5008,7.6991,0.56381,96.029,,,,,,,0.0000,,,,,-0.0330,0.1237,0.0300,0.2291,6.5000,-4.0000,0.5000,7.5480
10.715,TAKEOFF,pursuit,1,4.1241,-0.4175,6.4799,7.6924,0.56679,95.824,,,,,,,0.0000,,,,,-0.0340,0.1283,0.0307,0.2299,6.5000,-4.0000,0.5000,7.5444
10.915,TAKEOFF,pursuit,1,4.1438,-0.3824,6.4321,7.6609,0.57232,95.657,,,,,,,0.0000,,,,,-0.0310,0.1380,0.0325,0.2348,6.5000,-4.0000,0.5000,7.5370
11.116,TAKEOFF,pursuit,1,4.1767,-0.3155,6.4429,7.6847,0.57515,95.612,,,,,,,0.0000,,,,,-0.0220,0.1529,0.0367,0.2461,6.5000,-4.0000,0.5000,7.5263
11.317,TAKEOFF,pursuit,1,4.2086,-0.2490,6.4642,7.7175,0.57713,95.603,,,,,,,0.0000,,,,,-0.0100,0.1693,0.0430,0.2618,6.5000,-4.0000,0.5000,7.5153
11.518,TAKEOFF,pursuit,1,4.2096,-0.1770,6.4401,7.6959,0.57894,95.536,,,,,,,0.0000,,,,,0.0060,0.1864,0.0511,0.2828,6.5000,-4.0000,0.5000,7.5047
11.719,TAKEOFF,pursuit,1,4.1926,-0.1293,6.3956,7.6484,0.58026,95.421,,,,,,,0.0000,,,,,0.0250,0.1995,0.0585,0.3040,6.5000,-4.0000,0.5000,7.4971
11.920,TAKEOFF,pursuit,1,4.2093,-0.0886,6.4013,7.6618,0.58168,95.312,,,,,,,0.0000,,,,,0.0520,0.2108,0.0662,0.3300,6.5000,-4.0000,0.5000,7.4911
12.121,TAKEOFF,pursuit,1,4.2108,-0.0630,6.3915,7.6541,0.58255,95.266,,,,,,,0.0000,,,,,0.0790,0.2180,0.0725,0.3583,6.5000,-4.0000,0.5000,7.4879
12.322,TAKEOFF,pursuit,1,4.2343,-0.0436,6.4225,7.6928,0.58289,95.284,,,,,,,0.0000,,,,,0.1070,0.2205,0.0763,0.3859,6.5000,-4.0000,0.5000,7.4874
12.522,TAKEOFF,pursuit,1,4.2196,-0.0305,6.4014,7.6670,0.58279,95.344,,,,,,,0.0000,,,,,0.1370,0.2193,0.0779,0.4114,6.5000,-4.0000,0.5000,7.4889
12.724,TAKEOFF,pursuit,1,4.2046,-0.0201,6.3864,7.6462,0.58224,95.418,,,,,,,0.0000,,,,,0.1710,0.2144,0.0773,0.4406,6.5000,-4.0000,0.5000,7.4925
12.924,TAKEOFF,pursuit,1,4.2039,-0.0043,6.4024,7.6592,0.58100,95.462,,,,,,,0.0000,,,,,0.2000,0.2069,0.0747,0.4676,6.5000,-4.0000,0.5000,7.4971
13.125,TAKEOFF,pursuit,1,4.1955,0.0066,6.4074,7.6588,0.57973,95.463,,,,,,,0.0000,,,,,0.2300,0.1970,0.0703,0.4951,6.5000,-4.0000,0.5000,7.5030
13.326,TAKEOFF,pursuit,1,4.1860,0.0185,6.4148,7.6598,0.57818,95.464,,,,,,,0.0000,,,,,0.2570,0.1873,0.0655,0.5179,6.5000,-4.0000,0.5000,7.5086
13.527,TAKEOFF,pursuit,1,4.1674,0.0324,6.4150,7.6499,0.57612,95.471,,,,,,,0.0000,,,,,0.2840,0.1762,0.0596,0.5413,6.5000,-4.0000,0.5000,7.5148
13.728,TAKEOFF,pursuit,1,4.1632,0.0430,6.4310,7.6611,0.57452,95.479,,,,,,,0.0000,,,,,0.3020,0.1646,0.0532,0.5564,6.5000,-4.0000,0.5000,7.5212
13.930,TAKEOFF,pursuit,1,4.1821,0.0402,6.4820,7.7142,0.57298,95.505,,,,,,,0.0000,,,,,0.2980,0.1549,0.0475,0.5532,6.5000,-4.0000,0.5000,7.5263
14.131,TAKEOFF,pursuit,1,4.1497,0.0211,6.4616,7.6794,0.57088,95.541,,,,,,,0.0000,,,,,0.2830,0.1448,0.0415,0.5422,6.5000,-4.0000,0.5000,7.5315
14.332,TAKEOFF,pursuit,1,4.1492,0.0078,6.4802,7.6947,0.56952,95.584,,,,,,,0.0000,,,,,0.2760,0.1358,0.0358,0.5374,6.5000,-4.0000,0.5000,7.5361
14.533,TAKEOFF,pursuit,1,4.1502,0.0036,6.5003,7.7122,0.56822,95.623,,,,,,,0.0000,,,,,0.2790,0.1293,0.0315,0.5403,6.5000,-4.0000,0.5000,7.5392
14.735,TAKEOFF,pursuit,1,4.1348,0.0070,6.4940,7.6986,0.56698,95.662,,,,,,,0.0000,,,,,0.2890,0.1239,0.0275,0.5478,6.5000,-4.0000,0.5000,7.5418
14.935,TAKEOFF,pursuit,1,4.1391,0.0144,6.5098,7.7143,0.56635,95.686,,,,,,,0.0000,,,,,0.3030,0.1201,0.0242,0.5578,6.5000,-4.0000,0.5000,7.5433
15.137,TAKEOFF,pursuit,1,4.1329,0.0224,6.5130,7.7136,0.56545,95.706,,,,,,,0.0000,,,,,0.3140,0.1183,0.0219,0.5671,6.5000,-4.0000,0.5000,7.5437
15.337,TAKEOFF,pursuit,1,4.1416,0.0373,6.5323,7.7347,0.56507,95.724,,,,,,,0.0000,,,,,0.3270,0.1180,0.0203,0.5772,6.5000,-4.0000,0.5000,7.5431
15.540,TAKEOFF,pursuit,1,4.1170,0.0472,6.4971,7.6918,0.56482,95.725,,,,,,,0.0000,,,,,0.3380,0.1195,0.0193,0.5874,6.5000,-4.0000,0.5000,7.5414
15.742,TAKEOFF,pursuit,1,4.1244,0.0566,6.5103,7.7070,0.56470,95.703,,,,,,,0.0000,,,,,0.3480,0.1222,0.0191,0.5961,6.5000,-4.0000,0.5000,7.5392
15.943,TAKEOFF,pursuit,1,4.1188,0.0721,6.4988,7.6944,0.56489,95.669,,,,,,,0.0000,,,,,0.3570,0.1263,0.0192,0.6052,6.5000,-4.0000,0.5000,7.5359
16.146,TAKEOFF,pursuit,1,4.1120,0.0858,6.4853,7.6795,0.56509,95.641,,,,,,,0.0000,,,,,0.3680,0.1316,0.0195,0.6145,6.5000,-4.0000,0.5000,7.5317
16.348,TAKEOFF,pursuit,1,4.1279,0.0995,6.5073,7.7068,0.56529,95.640,,,,,,,0.0000,,,,,0.3750,0.1367,0.0196,0.6223,6.5000,-4.0000,0.5000,7.5275
16.549,TAKEOFF,pursuit,1,4.1056,0.1149,6.4675,7.6614,0.56562,95.658,,,,,,,0.0000,,,,,0.3840,0.1427,0.0192,0.6305,6.5000,-4.0000,0.5000,7.5224
16.751,TAKEOFF,pursuit,1,4.1052,0.1318,6.4643,7.6588,0.56581,95.687,,,,,,,0.0000,,,,,0.3910,0.1486,0.0182,0.6385,6.5000,-4.0000,0.5000,7.5170
16.951,TAKEOFF,pursuit,1,4.1263,0.1479,6.4943,7.6957,0.56602,95.721,,,,,,,0.0000,,,,,0.3990,0.1535,0.0169,0.6450,6.5000,-4.0000,0.5000,7.5123
17.152,TAKEOFF,pursuit,1,4.1117,0.1704,6.4680,7.6661,0.56625,95.764,,,,,,,0.0000,,,,,0.4060,0.1581,0.0152,0.6519,6.5000,-4.0000,0.5000,7.5076
17.180,ACQUIRE,pursuit,1,4.1117,0.1704,6.4680,7.6661,0.56625,95.767,128.211,0.000,7.6661,0.0000,1.5000,0.0000,0.0000,0.0000,0.0000,-0.0930,128.2106,0.4070,0.1591,0.0148,0.6534,6.5000,-4.0000,0.5000,7.5066
17.231,ACQUIRE,pursuit,1,4.1137,0.1739,6.4711,7.6699,0.56626,95.773,128.214,0.037,7.6680,0.0111,1.5000,0.0038,0.0000,0.0000,0.0000,-0.0910,128.2169,0.4090,0.1599,0.0143,0.6548,6.5000,-4.0000,0.5000,7.5057
17.281,ACQUIRE,pursuit,1,4.1346,0.1839,6.5043,7.7094,0.56624,95.783,128.221,0.101,7.6890,0.1327,1.5000,0.0106,0.0000,0.0000,0.0000,-0.0890,128.2263,0.4110,0.1609,0.0138,0.6564,6.5000,-4.0000,0.5000,7.5046
17.332,ACQUIRE,pursuit,1,4.1026,0.1863,6.4525,7.6486,0.56633,95.863,128.269,0.608,7.6721,-0.0069,1.5000,0.0637,0.0000,0.0000,0.0000,-0.0860,128.3114,0.4140,0.1617,0.0133,0.6580,6.5000,-4.0000,0.5000,7.5037
17.383,ACQUIRE,pursuit,1,4.1033,0.1868,6.4685,7.6624,0.56529,96.062,128.375,1.504,7.6671,-0.0346,1.5000,0.1575,0.0000,0.0000,0.0000,-0.0850,128.4505,0.4150,0.1625,0.0124,0.6600,6.5000,-4.0000,0.5000,7.5026
17.435,ACQUIRE,pursuit,1,4.0992,0.1839,6.5019,7.6885,0.56251,96.373,128.527,2.391,7.6769,0.0323,1.5000,0.2504,0.0000,0.0000,0.0000,-0.0820,128.6030,0.4180,0.1633,0.0113,0.6625,6.5000,-4.0000,0.5000,7.5013
17.485,ACQUIRE,pursuit,1,4.0528,0.1743,6.5145,7.6743,0.55653,97.079,128.806,4.291,7.6764,0.0197,1.5000,0.4494,0.0000,0.0000,0.0000,-0.0780,128.9656,0.4220,0.1643,0.0094,0.6660,6.5000,-4.0000,0.5000,7.4996
17.536,ACQUIRE,pursuit,1,3.9806,0.1628,6.5520,7.6682,0.54595,98.107,129.204,6.468,7.6728,-0.0076,1.5000,0.6773,0.0000,0.0000,0.0000,-0.0730,129.3881,0.4270,0.1659,0.0056,0.6720,6.5000,-4.0000,0.5000,7.4964
17.588,ACQUIRE,pursuit,1,3.9019,0.1553,6.6190,7.6851,0.53267,99.455,129.751,9.111,7.6787,0.0299,1.5000,0.9541,0.0000,0.0000,0.0000,-0.0670,129.9746,0.4330,0.1668,0.0025,0.6761,6.5000,-4.0000,0.5000,7.4940
17.636,ACQUIRE,pursuit,1,3.7748,0.1466,6.6599,7.6567,0.51565,101.104,130.428,11.750,7.6684,-0.0405,1.5000,1.2304,0.0000,0.0000,0.0000,-0.0610,130.6486,0.4390,0.1677,-0.0010,0.6803,6.5000,-4.0000,0.5000,7.4914
17.687,ACQUIRE,pursuit,1,3.7748,0.1466,6.6599,7.6567,0.51565,101.104,131.015,11.750,7.6664,-0.0405,1.5000,1.2304,0.0000,0.0000,0.0000,-0.0610,130.6486,0.4390,0.1682,-0.0030,0.6825,6.5000,-4.0000,0.5000,7.4900
17.738,ACQUIRE,pursuit,1,3.6485,0.1443,6.7564,7.6799,0.49514,102.618,131.295,9.928,7.6722,-0.0175,1.5000,1.0396,0.0000,0.0000,0.0000,-0.0570,130.9880,0.4430,0.1687,-0.0057,0.6852,6.5000,-4.0000,0.5000,7.4882
17.789,ACQUIRE,pursuit,1,3.4537,0.1427,6.8342,7.6586,0.46792,104.070,131.336,4.586,7.6650,-0.0546,1.5000,0.4803,0.0000,0.0000,0.0000,-0.0500,130.8805,0.4500,0.1695,-0.0104,0.6894,6.5000,-4.0000,0.5000,7.4852
17.841,ACQUIRE,pursuit,1,3.2742,0.1477,6.9433,7.6780,0.44064,105.858,131.335,1.900,7.6701,-0.0086,1.5000,0.1990,0.0000,0.0000,0.0000,-0.0480,131.1046,0.4520,0.1702,-0.0155,0.6934,6.5000,-4.0000,0.5000,7.4820
17.891,ACQUIRE,pursuit,1,3.0723,0.1555,7.0578,7.6991,0.41057,108.246,131.600,3.922,7.6844,0.0788,1.5000,0.4107,0.0000,0.0000,0.0000,-0.0420,131.7696,0.4580,0.1707,-0.0211,0.6971,6.5000,-4.0000,0.5000,7.4787
17.941,ACQUIRE,pursuit,1,2.8336,0.1659,7.1359,7.6797,0.37799,109.999,131.726,3.097,7.6840,0.0533,1.5000,0.3243,0.0000,0.0000,0.0000,-0.0370,131.6566,0.4630,0.1710,-0.0277,0.7009,6.5000,-4.0000,0.5000,7.4750
17.993,ACQUIRE,pursuit,1,2.5528,0.1786,7.2315,7.6709,0.33935,112.058,131.691,0.877,7.6788,0.0072,1.5000,0.0918,0.0000,0.0000,0.0000,-0.0340,131.5014,0.4660,0.1711,-0.0339,0.7038,6.5000,-4.0000,0.5000,7.4717
18.045,ACQUIRE,pursuit,1,2.2907,0.1918,7.3211,7.6735,0.30324,113.889,131.499,-1.941,7.6763,-0.0096,1.5000,-0.2032,0.0000,0.0000,0.0000,-0.0300,131.2628,0.4700,0.1709,-0.0402,0.7063,6.5000,-4.0000,0.5000,7.4686
18.094,ACQUIRE,pursuit,1,2.0162,0.2055,7.3978,7.6704,0.26608,115.997,131.322,-2.874,7.6731,-0.0256,1.5000,-0.3009,0.0000,0.0000,0.0000,-0.0290,131.2425,0.4710,0.1706,-0.0466,0.7084,6.5000,-4.0000,0.5000,7.4655
