background,attitude_axis,frame,gt_range,gcx,gcy,gbearing_deg,n_boxes,any_hit,top1_hit,target_hit_rank,top1_is_phantom
ground,on,ground_level_000268_r020.0_pos,20.0,639.8,699.4,-0.0,3,1,1,1,0
ground,on,ground_level_000269_r020.0_pos,20.0,639.9,699.7,-0.0,11,1,1,9,0
ground,on,ground_level_000270_r020.0_pos,20.0,639.7,699.7,-0.0,15,1,1,4,0
ground,on,ground_level_000271_r020.0_pos,20.0,639.5,699.1,-0.1,13,1,1,1,0
ground,on,ground_level_000272_r020.0_pos,20.0,639.1,698.6,-0.1,13,1,0,9,1
ground,on,ground_level_000273_r020.0_pos,20.0,638.8,698.4,-0.1,3,1,1,1,0
ground,on,ground_level_000274_r020.0_pos,20.0,638.5,698.7,-0.2,12,1,1,8,0
ground,on,ground_level_000275_r020.0_pos,20.0,638.3,699.2,-0.2,9,1,1,2,0
ground,on,ground_level_000276_r020.0_pos,20.0,638.3,699.8,-0.2,11,1,1,7,0
ground,off,ground_level_000277_r020.0_pos,20.0,485.2,707.4,-16.0,8,1,1,2,0
ground,off,ground_level_000278_r020.0_pos,20.0,485.4,707.7,-16.0,5,1,1,1,0
ground,off,ground_level_000279_r020.0_pos,20.0,485.5,707.7,-16.0,10,1,1,7,0
ground,off,ground_level_000280_r020.0_pos,20.0,485.4,707.4,-16.0,7,1,1,2,0
ground,off,ground_level_000281_r020.0_pos,20.0,485.3,706.8,-16.0,2,1,1,1,0
ground,off,ground_level_000282_r020.0_pos,20.0,485.4,706.1,-16.0,2,1,1,1,0
ground,off,ground_level_000283_r020.0_pos,20.0,485.5,705.5,-16.0,9,1,1,1,0
ground,off,ground_level_000284_r020.0_pos,20.0,485.9,704.9,-15.9,8,1,1,2,0
ground,off,ground_level_000285_r020.0_pos,20.0,486.3,704.6,-15.9,5,1,1,1,0
ground,off,ground_level_000286_r020.0_pos,20.0,486.8,704.6,-15.8,9,1,0,3,1
ground,off,ground_level_000287_r020.0_pos,20.0,487.1,704.9,-15.8,2,1,1,1,0
ground,off,ground_level_000288_r020.0_pos,20.0,487.3,705.0,-15.8,12,1,1,7,0
ground,off,ground_level_000289_r020.0_pos,20.0,487.2,705.2,-15.8,14,1,1,3,0
ground,off,ground_level_000290_r020.0_pos,20.0,487.0,705.5,-15.8,11,1,1,2,0
ground,off,ground_level_000291_r020.0_pos,20.0,486.6,705.8,-15.9,16,1,0,7,1
ground,off,ground_level_000292_r020.0_pos,20.0,486.1,705.8,-15.9,5,1,1,1,0
ground,off,ground_level_000293_r020.0_pos,20.0,485.8,705.3,-15.9,2,1,1,1,0
ground,off,ground_level_000294_r020.0_pos,20.0,485.5,704.5,-16.0,2,1,1,1,0
ground,off,ground_level_000295_r020.0_pos,20.0,485.1,703.5,-16.0,2,1,1,1,0
ground,off,ground_level_000296_r020.0_pos,20.0,484.9,702.8,-16.0,11,1,1,5,0
ground,off,ground_level_000297_r020.0_pos,20.0,484.8,702.4,-16.0,19,1,1,7,0
ground,off,ground_level_000298_r020.1_pos,20.1,484.7,702.0,-16.0,14,1,1,2,0
ground,off,ground_level_000299_r020.1_pos,20.1,484.7,701.7,-16.0,10,1,0,7,1
