background,attitude_axis,frame,gt_range,gcx,gcy,gbearing_deg,n_boxes,any_hit,top1_hit,target_hit_rank,top1_is_phantom
sky,off,sky_banked_000001_r020.0_pos,20.0,484.1,478.5,-16.1,18,1,1,8,0
sky,off,sky_banked_000002_r020.0_pos,20.0,484.1,478.2,-16.1,9,1,1,4,0
sky,off,sky_banked_000003_r020.0_pos,20.0,484.1,477.8,-16.1,10,1,0,4,1
sky,off,sky_banked_000004_r020.0_pos,20.0,484.0,477.7,-16.1,5,1,0,2,1
sky,off,sky_banked_000005_r020.0_pos,20.0,483.9,477.8,-16.1,4,1,1,1,0
sky,off,sky_banked_000006_r020.0_pos,20.0,483.8,478.1,-16.1,4,1,1,1,0
sky,off,sky_banked_000007_r020.0_pos,20.0,483.8,478.6,-16.1,4,1,1,1,0
sky,off,sky_banked_000008_r020.0_pos,20.0,483.8,478.9,-16.1,14,1,1,6,0
sky,off,sky_banked_000009_r020.0_pos,20.0,483.8,479.0,-16.1,17,1,1,8,0
sky,off,sky_banked_000010_r020.0_pos,20.0,483.8,479.1,-16.1,12,1,0,3,1
sky,off,sky_banked_000011_r020.0_pos,20.0,483.9,479.0,-16.1,6,1,1,1,0
sky,off,sky_banked_000012_r020.0_pos,20.0,483.9,478.9,-16.1,4,1,1,1,0
sky,off,sky_banked_000013_r020.0_pos,20.0,483.9,478.8,-16.1,4,1,1,1,0
sky,on,sky_banked_000014_r006.0_pos,6.0,640.1,335.4,+0.0,10,1,1,1,0
sky,on,sky_banked_000015_r006.0_pos,6.0,640.1,335.5,+0.0,19,1,1,1,0
sky,on,sky_banked_000016_r006.0_pos,6.0,640.2,335.4,+0.0,17,1,1,1,0
sky,on,sky_banked_000017_r006.0_pos,6.0,640.2,335.2,+0.0,13,1,1,1,0
sky,on,sky_banked_000018_r006.0_pos,6.0,640.2,335.0,+0.0,27,1,1,2,0
sky,on,sky_banked_000019_r006.0_pos,6.0,640.2,335.0,+0.0,15,1,1,1,0
sky,on,sky_banked_000020_r006.0_pos,6.0,640.1,335.1,+0.0,10,1,1,1,0
sky,on,sky_banked_000021_r006.0_pos,6.0,640.0,335.3,-0.0,16,1,1,1,0
sky,on,sky_banked_000022_r006.0_pos,6.0,639.8,335.4,-0.0,20,1,1,1,0
sky,on,sky_banked_000023_r006.0_pos,6.0,639.5,335.4,-0.0,17,1,1,1,0
sky,on,sky_banked_000024_r006.0_pos,6.0,639.4,335.5,-0.1,13,1,1,1,0
sky,on,sky_banked_000025_r006.0_pos,6.0,639.2,335.5,-0.1,10,1,1,1,0
sky,on,sky_banked_000026_r006.0_pos,6.0,639.0,335.5,-0.1,16,1,1,1,0
sky,on,sky_banked_000027_r006.0_pos,6.0,638.8,335.8,-0.1,18,1,1,1,0
sky,on,sky_banked_000028_r006.0_pos,6.0,638.6,336.2,-0.2,15,1,1,1,0
sky,on,sky_banked_000029_r006.0_pos,6.0,638.4,336.6,-0.2,16,1,1,1,0
sky,on,sky_banked_000030_r006.0_pos,6.0,638.2,336.8,-0.2,15,1,1,1,0
sky,on,sky_banked_000031_r006.0_pos,6.0,637.9,336.7,-0.2,15,1,1,1,0
sky,on,sky_banked_000032_r006.0_pos,6.0,637.8,336.5,-0.2,15,1,1,1,0
sky,on,sky_banked_000033_r006.0_pos,6.0,637.6,336.5,-0.3,10,1,1,1,0
sky,on,sky_banked_000034_r006.0_pos,6.0,637.6,336.6,-0.3,9,1,1,1,0
sky,on,sky_banked_000035_r006.0_pos,6.0,637.6,336.7,-0.2,13,1,1,1,0
sky,on,sky_banked_000036_r006.0_pos,6.0,637.8,336.6,-0.2,28,1,1,1,0
sky,on,sky_banked_000037_r006.0_pos,6.0,637.8,336.4,-0.2,16,1,1,1,0
sky,on,sky_banked_000038_r006.0_pos,6.0,637.8,336.4,-0.2,13,1,1,1,0
sky,off,sky_banked_000039_r006.0_pos,6.0,485.3,329.5,-16.0,17,1,1,1,0
sky,off,sky_banked_000040_r006.0_pos,6.0,485.5,329.5,-16.0,10,1,1,1,0
sky,off,sky_banked_000041_r006.0_pos,6.0,485.7,329.2,-15.9,10,1,1,1,0
sky,off,sky_banked_000042_r006.0_pos,6.0,486.0,328.9,-15.9,17,1,1,1,0
sky,off,sky_banked_000043_r006.0_pos,6.0,486.2,328.7,-15.9,17,1,1,1,0
sky,off,sky_banked_000044_r006.0_pos,6.0,486.5,328.6,-15.9,16,1,1,1,0
sky,off,sky_banked_000045_r006.0_pos,6.0,486.7,329.0,-15.8,13,1,1,1,0
sky,off,sky_banked_000046_r006.0_pos,6.0,486.9,329.2,-15.8,11,1,1,1,0
sky,off,sky_banked_000047_r006.0_pos,6.0,487.1,329.5,-15.8,10,1,1,1,0
sky,off,sky_banked_000048_r006.0_pos,6.0,487.3,329.4,-15.8,15,1,1,1,0
sky,off,sky_banked_000049_r006.0_pos,6.0,487.4,329.0,-15.8,19,1,1,1,0
sky,off,sky_banked_000050_r006.0_pos,6.0,487.4,328.4,-15.8,16,1,1,1,0
sky,off,sky_banked_000051_r006.0_pos,6.0,487.3,327.8,-15.8,12,1,0,3,1
sky,off,sky_banked_000052_r006.0_pos,6.0,487.3,327.2,-15.8,3,0,0,,1
sky,off,sky_banked_000053_r006.0_pos,6.0,487.2,326.5,-15.8,20,1,1,1,0
sky,off,sky_banked_000054_r006.0_pos,6.0,487.0,325.8,-15.8,16,1,1,1,0
sky,off,sky_banked_000055_r006.0_pos,6.0,486.8,325.3,-15.8,11,1,1,1,0
sky,off,sky_banked_000056_r006.0_pos,6.0,486.7,324.9,-15.9,21,1,1,1,0
sky,off,sky_banked_000057_r006.0_pos,6.0,486.6,324.9,-15.9,15,1,1,1,0
sky,off,sky_banked_000058_r006.0_pos,6.0,486.4,325.2,-15.9,2,0,0,,1
sky,off,sky_banked_000059_r006.0_pos,6.0,486.3,325.7,-15.9,10,1,1,1,0
sky,off,sky_banked_000060_r006.0_pos,6.0,486.1,326.1,-15.9,10,1,1,1,0
sky,off,sky_banked_000061_r006.0_pos,6.0,485.7,326.6,-15.9,10,1,1,1,0
sky,off,sky_banked_000062_r006.0_pos,6.0,485.3,326.6,-16.0,22,1,1,1,0
sky,off,sky_banked_000063_r006.0_pos,6.0,484.8,326.6,-16.0,24,1,1,1,0
sky,on,sky_banked_000064_r008.0_pos,8.0,639.7,335.1,-0.0,16,1,1,1,0
sky,on,sky_banked_000065_r008.0_pos,8.0,639.4,335.0,-0.1,23,1,1,1,0
sky,on,sky_banked_000066_r008.0_pos,8.0,639.2,334.9,-0.1,16,1,1,1,0
sky,on,sky_banked_000067_r008.0_pos,8.0,639.0,334.7,-0.1,10,1,1,1,0
sky,on,sky_banked_000068_r008.0_pos,8.0,638.8,334.6,-0.1,10,1,1,1,0
sky,on,sky_banked_000069_r008.0_pos,8.0,638.6,334.4,-0.2,17,1,1,1,0
sky,on,sky_banked_000070_r008.0_pos,8.0,638.3,334.3,-0.2,19,1,1,1,0
sky,on,sky_banked_000071_r008.0_pos,8.0,638.1,334.5,-0.2,27,1,1,1,0
sky,on,sky_banked_000072_r008.0_pos,8.0,638.0,334.8,-0.2,23,1,1,1,0
sky,on,sky_banked_000073_r008.0_pos,8.0,637.9,335.0,-0.2,11,1,1,1,0
sky,on,sky_banked_000074_r008.0_pos,8.0,637.8,335.2,-0.2,11,1,1,1,0
sky,on,sky_banked_000075_r008.0_pos,8.0,637.8,334.9,-0.2,11,1,1,1,0
sky,on,sky_banked_000076_r008.0_pos,8.0,637.8,334.2,-0.2,12,1,1,1,0
sky,on,sky_banked_000077_r008.0_pos,8.0,637.8,333.3,-0.2,18,1,1,1,0
sky,on,sky_banked_000078_r008.0_pos,8.0,637.9,332.8,-0.2,18,1,1,1,0
sky,on,sky_banked_000079_r008.0_pos,8.0,637.9,332.7,-0.2,13,1,1,1,0
sky,on,sky_banked_000080_r008.0_pos,8.0,638.0,332.7,-0.2,21,1,1,2,0
sky,on,sky_banked_000081_r008.0_pos,8.0,638.1,332.8,-0.2,11,1,1,1,0
sky,on,sky_banked_000082_r008.0_pos,8.0,638.4,333.1,-0.2,11,1,1,1,0
sky,on,sky_banked_000083_r008.0_pos,8.0,638.7,333.6,-0.1,30,1,1,1,0
sky,on,sky_banked_000084_r008.0_pos,8.0,639.1,334.3,-0.1,20,1,1,1,0
sky,on,sky_banked_000085_r008.0_pos,8.0,639.8,334.9,-0.0,13,1,1,1,0
sky,on,sky_banked_000086_r008.0_pos,8.0,640.6,335.4,+0.1,12,1,1,1,0
sky,on,sky_banked_000087_r008.0_pos,8.0,641.4,335.6,+0.2,10,1,1,1,0
sky,off,sky_banked_000088_r008.0_pos,8.0,485.8,329.5,-15.9,10,1,1,1,0
sky,off,sky_banked_000089_r008.0_pos,8.0,486.4,329.7,-15.9,16,1,1,1,0
sky,off,sky_banked_000090_r008.0_pos,8.0,486.9,329.9,-15.8,20,1,1,1,0
sky,off,sky_banked_000091_r008.0_pos,8.0,487.3,330.0,-15.8,17,1,1,1,0
sky,off,sky_banked_000092_r008.0_pos,8.0,487.6,329.7,-15.8,21,1,1,1,0
sky,off,sky_banked_000093_r008.0_pos,8.0,487.8,329.2,-15.7,14,1,1,1,0
sky,off,sky_banked_000094_r008.0_pos,8.0,488.2,328.9,-15.7,10,1,1,1,0
sky,off,sky_banked_000095_r008.0_pos,8.0,488.4,328.5,-15.7,10,1,1,1,0
sky,off,sky_banked_000096_r008.0_pos,8.0,488.6,328.1,-15.7,10,1,1,1,0
sky,off,sky_banked_000097_r008.1_pos,8.1,488.6,327.5,-15.7,27,1,1,1,0
sky,off,sky_banked_000098_r008.1_pos,8.1,488.5,327.1,-15.7,23,1,1,1,0
sky,off,sky_banked_000099_r008.1_pos,8.1,488.4,327.0,-15.7,7,0,0,,1
sky,off,sky_banked_000100_r008.1_pos,8.1,488.4,326.9,-15.7,2,0,0,,1
sky,off,sky_banked_000101_r008.1_pos,8.1,488.2,326.8,-15.7,10,1,1,1,0
sky,off,sky_banked_000102_r008.1_pos,8.1,488.1,326.8,-15.7,10,1,1,1,0
sky,off,sky_banked_000103_r008.1_pos,8.1,488.1,326.6,-15.7,10,1,1,1,0
sky,off,sky_banked_000104_r008.1_pos,8.1,488.1,326.1,-15.7,19,1,1,1,0
sky,off,sky_banked_000105_r008.1_pos,8.1,488.2,325.7,-15.7,15,1,1,1,0
sky,off,sky_banked_000106_r008.1_pos,8.1,488.4,325.6,-15.7,12,0,0,,1
sky,off,sky_banked_000107_r008.1_pos,8.1,488.7,325.6,-15.7,24,1,1,1,0
sky,off,sky_banked_000108_r008.1_pos,8.1,488.8,326.1,-15.6,12,1,1,1,0
sky,off,sky_banked_000109_r008.1_pos,8.1,488.7,326.6,-15.7,14,1,1,1,0
sky,off,sky_banked_000110_r008.1_pos,8.1,488.3,327.0,-15.7,16,1,1,1,0
sky,off,sky_banked_000111_r008.1_pos,8.1,487.8,327.2,-15.7,18,1,1,1,0
sky,on,sky_banked_000112_r010.0_pos,10.0,639.9,335.4,-0.0,15,0,0,,1
sky,on,sky_banked_000113_r010.0_pos,10.0,639.4,335.4,-0.1,14,1,1,1,0
sky,on,sky_banked_000114_r010.0_pos,10.0,639.1,335.7,-0.1,12,1,1,1,0
sky,on,sky_banked_000115_r010.0_pos,10.0,638.8,336.3,-0.1,22,1,1,1,0
sky,on,sky_banked_000116_r010.0_pos,10.0,638.5,336.8,-0.2,17,1,1,1,0
sky,on,sky_banked_000117_r010.0_pos,10.0,638.3,336.9,-0.2,18,1,1,1,0
sky,on,sky_banked_000118_r010.0_pos,10.0,637.9,336.7,-0.2,18,1,1,1,0
sky,on,sky_banked_000119_r010.0_pos,10.0,637.6,336.6,-0.3,16,1,1,1,0
sky,on,sky_banked_000120_r010.0_pos,10.0,637.4,336.5,-0.3,12,1,1,1,0
sky,on,sky_banked_000121_r010.0_pos,10.0,637.2,336.5,-0.3,9,1,1,1,0
sky,on,sky_banked_000122_r010.0_pos,10.0,636.9,336.1,-0.3,9,1,1,1,0
sky,on,sky_banked_000123_r010.0_pos,10.0,636.7,335.6,-0.3,9,1,1,1,0
sky,on,sky_banked_000124_r010.0_pos,10.0,636.6,335.2,-0.4,29,1,1,2,0
sky,on,sky_banked_000125_r010.0_pos,10.0,636.4,335.0,-0.4,16,1,1,1,0
sky,on,sky_banked_000126_r010.0_pos,10.0,636.2,335.1,-0.4,14,1,1,1,0
sky,on,sky_banked_000127_r010.0_pos,10.0,636.0,335.2,-0.4,9,1,1,1,0
sky,on,sky_banked_000128_r010.0_pos,10.0,635.8,335.5,-0.4,10,1,1,1,0
sky,on,sky_banked_000129_r010.0_pos,10.0,635.5,335.7,-0.5,9,1,1,1,0
sky,on,sky_banked_000130_r010.0_pos,10.0,635.2,336.4,-0.5,10,1,1,1,0
sky,on,sky_banked_000131_r010.0_pos,10.0,635.1,337.0,-0.5,18,1,1,1,0
sky,on,sky_banked_000132_r010.0_pos,10.0,635.2,337.4,-0.5,16,1,1,1,0
sky,on,sky_banked_000133_r010.0_pos,10.0,635.4,337.7,-0.5,18,1,1,1,0
sky,on,sky_banked_000134_r010.0_pos,10.0,635.6,337.7,-0.5,17,1,0,3,1
sky,on,sky_banked_000135_r010.0_pos,10.0,635.8,338.0,-0.5,10,1,1,1,0
sky,on,sky_banked_000136_r010.0_pos,10.0,635.8,338.3,-0.4,14,1,1,1,0
sky,off,sky_banked_000137_r010.0_pos,10.0,485.2,329.6,-16.0,15,1,1,1,0
sky,off,sky_banked_000138_r010.0_pos,10.0,485.1,330.0,-16.0,17,1,1,1,0
sky,off,sky_banked_000139_r010.0_pos,10.0,485.0,330.3,-16.0,15,1,1,1,0
sky,off,sky_banked_000140_r010.0_pos,10.0,485.0,330.4,-16.0,5,0,0,,1
sky,off,sky_banked_000141_r010.0_pos,10.0,485.0,330.4,-16.0,19,1,1,1,0
sky,off,sky_banked_000142_r010.0_pos,10.0,485.0,330.2,-16.0,15,1,1,1,0
sky,off,sky_banked_000143_r010.0_pos,10.0,485.0,329.8,-16.0,10,1,1,1,0
sky,off,sky_banked_000144_r010.0_pos,10.0,485.0,329.4,-16.0,9,1,1,1,0
sky,off,sky_banked_000145_r010.0_pos,10.0,485.0,329.1,-16.0,17,1,1,1,0
sky,off,sky_banked_000146_r010.0_pos,10.0,484.9,329.0,-16.0,14,1,1,1,0
sky,off,sky_banked_000147_r010.0_pos,10.0,484.7,328.7,-16.0,2,0,0,,1
sky,off,sky_banked_000148_r010.0_pos,10.0,484.6,328.3,-16.1,7,1,1,1,0
sky,off,sky_banked_000149_r010.0_pos,10.0,484.6,328.3,-16.1,9,1,1,1,0
sky,off,sky_banked_000150_r010.0_pos,10.0,484.8,328.4,-16.0,19,1,1,1,0
sky,off,sky_banked_000151_r010.0_pos,10.0,485.1,328.5,-16.0,17,1,1,1,0
sky,off,sky_banked_000152_r010.0_pos,10.0,485.4,328.7,-16.0,23,1,1,1,0
sky,off,sky_banked_000153_r010.0_pos,10.0,485.7,328.8,-15.9,14,1,1,1,0
sky,off,sky_banked_000154_r010.0_pos,10.0,486.1,328.9,-15.9,2,0,0,,1
sky,off,sky_banked_000155_r010.0_pos,10.0,486.3,329.0,-15.9,16,1,0,2,1
sky,off,sky_banked_000156_r010.0_pos,10.0,486.5,328.8,-15.9,9,1,1,1,0
sky,off,sky_banked_000157_r010.0_pos,10.0,486.6,328.5,-15.9,9,1,1,1,0
sky,off,sky_banked_000158_r010.0_pos,10.0,486.8,328.3,-15.8,15,1,1,1,0
sky,off,sky_banked_000159_r010.0_pos,10.0,487.0,328.0,-15.8,28,1,1,1,0
sky,off,sky_banked_000160_r010.0_pos,10.0,487.2,328.0,-15.8,23,1,1,1,0
sky,off,sky_banked_000161_r010.0_pos,10.0,487.2,328.2,-15.8,3,0,0,,1
sky,on,sky_banked_000162_r012.0_pos,12.0,640.0,335.3,-0.0,4,1,1,1,0
sky,on,sky_banked_000163_r012.0_pos,12.0,640.1,335.2,+0.0,4,1,1,1,0
sky,on,sky_banked_000164_r012.0_pos,12.0,640.3,334.7,+0.0,6,1,1,1,0
sky,on,sky_banked_000165_r012.0_pos,12.0,640.5,334.1,+0.1,16,1,1,1,0
sky,on,sky_banked_000166_r012.0_pos,12.0,640.8,333.9,+0.1,15,1,1,1,0
sky,on,sky_banked_000167_r012.0_pos,12.0,640.9,333.8,+0.1,13,1,1,1,0
sky,on,sky_banked_000168_r012.0_pos,12.0,641.0,334.0,+0.1,21,1,1,1,0
sky,on,sky_banked_000169_r012.0_pos,12.0,641.1,334.3,+0.1,10,1,1,1,0
sky,on,sky_banked_000170_r012.0_pos,12.0,641.1,334.7,+0.1,6,1,1,1,0
sky,on,sky_banked_000171_r012.0_pos,12.0,641.1,335.2,+0.1,5,1,1,1,0
sky,on,sky_banked_000172_r012.0_pos,12.0,641.1,335.6,+0.1,13,1,1,1,0
sky,on,sky_banked_000173_r012.0_pos,12.0,641.1,335.6,+0.1,11,1,1,1,0
sky,on,sky_banked_000174_r012.0_pos,12.0,641.0,335.4,+0.1,8,1,1,1,0
sky,on,sky_banked_000175_r012.0_pos,12.0,640.9,335.2,+0.1,5,1,1,1,0
sky,on,sky_banked_000176_r012.0_pos,12.0,640.9,335.2,+0.1,5,1,1,1,0
sky,on,sky_banked_000177_r012.0_pos,12.0,640.8,335.1,+0.1,14,1,1,1,0
sky,on,sky_banked_000178_r012.0_pos,12.0,640.7,335.1,+0.1,7,1,1,1,0
sky,on,sky_banked_000179_r012.0_pos,12.0,640.6,335.3,+0.1,15,1,1,1,0
sky,on,sky_banked_000180_r012.0_pos,12.0,640.5,335.5,+0.1,9,1,1,1,0
sky,on,sky_banked_000181_r012.0_pos,12.0,640.5,335.5,+0.1,9,1,1,1,0
sky,on,sky_banked_000182_r012.0_pos,12.0,640.4,335.2,+0.0,13,1,0,5,1
sky,on,sky_banked_000183_r012.0_pos,12.0,640.3,334.6,+0.0,6,1,1,1,0
sky,on,sky_banked_000184_r012.0_pos,12.0,640.2,334.4,+0.0,8,1,1,1,0
sky,on,sky_banked_000185_r012.0_pos,12.0,640.0,334.4,+0.0,22,1,1,1,0
sky,off,sky_banked_000186_r012.0_pos,12.0,485.2,329.5,-16.0,24,0,0,,1
sky,off,sky_banked_000187_r012.0_pos,12.0,485.1,329.4,-16.0,18,1,1,1,0
sky,off,sky_banked_000188_r012.0_pos,12.0,485.0,329.6,-16.0,4,0,0,,1
sky,off,sky_banked_000189_r012.0_pos,12.0,484.8,330.1,-16.0,9,1,1,1,0
sky,off,sky_banked_000190_r012.0_pos,12.0,484.6,330.5,-16.1,9,1,1,1,0
sky,off,sky_banked_000191_r012.0_pos,12.0,484.4,330.9,-16.1,9,1,1,1,0
sky,off,sky_banked_000192_r012.0_pos,12.0,484.1,331.0,-16.1,9,1,1,1,0
sky,off,sky_banked_000193_r012.0_pos,12.0,483.8,330.9,-16.1,16,1,1,1,0
sky,off,sky_banked_000194_r012.0_pos,12.0,483.6,330.5,-16.2,23,1,1,5,0
sky,off,sky_banked_000195_r012.0_pos,12.0,483.4,330.1,-16.2,13,0,0,,1
sky,off,sky_banked_000196_r012.0_pos,12.0,483.3,329.7,-16.2,18,1,1,1,0
sky,off,sky_banked_000197_r012.0_pos,12.0,483.3,329.3,-16.2,9,1,1,1,0
sky,off,sky_banked_000198_r012.0_pos,12.0,483.2,329.0,-16.2,9,1,1,1,0
sky,off,sky_banked_000199_r012.0_pos,12.0,483.3,328.6,-16.2,17,1,1,1,0
sky,off,sky_banked_000200_r012.0_pos,12.0,483.3,328.3,-16.2,16,1,1,1,0
sky,off,sky_banked_000201_r012.0_pos,12.0,483.4,328.3,-16.2,4,0,0,,1
sky,off,sky_banked_000202_r012.0_pos,12.0,483.4,328.4,-16.2,3,0,0,,1
sky,off,sky_banked_000203_r012.0_pos,12.0,483.3,328.5,-16.2,18,1,1,1,0
sky,off,sky_banked_000204_r012.0_pos,12.0,483.2,328.7,-16.2,17,1,1,1,0
sky,off,sky_banked_000205_r012.0_pos,12.0,483.1,329.0,-16.2,9,1,1,1,0
sky,off,sky_banked_000206_r012.0_pos,12.0,483.0,329.5,-16.2,18,1,1,1,0
sky,off,sky_banked_000207_r012.0_pos,12.0,482.9,329.9,-16.2,16,1,1,1,0
sky,off,sky_banked_000208_r012.0_pos,12.0,482.8,330.2,-16.2,13,1,1,2,0
sky,off,sky_banked_000209_r012.0_pos,12.0,482.9,330.8,-16.2,5,1,0,2,1
sky,off,sky_banked_000210_r012.0_pos,12.0,483.0,331.3,-16.2,9,1,1,1,0
sky,on,sky_banked_000211_r016.0_pos,16.0,640.2,335.8,+0.0,4,1,1,1,0
sky,on,sky_banked_000212_r016.0_pos,16.0,640.4,336.3,+0.0,14,1,1,3,0
sky,on,sky_banked_000213_r016.0_pos,16.0,640.8,336.5,+0.1,21,1,1,1,0
sky,on,sky_banked_000214_r016.0_pos,16.0,641.2,336.3,+0.1,13,1,1,1,0
sky,on,sky_banked_000215_r016.0_pos,16.0,641.6,335.8,+0.2,8,1,1,1,0
sky,on,sky_banked_000216_r016.0_pos,16.0,641.9,335.2,+0.2,5,1,1,1,0
sky,on,sky_banked_000217_r016.0_pos,16.0,642.0,334.6,+0.2,4,1,1,1,0
sky,on,sky_banked_000218_r016.0_pos,16.0,642.1,333.9,+0.2,4,1,1,1,0
sky,on,sky_banked_000219_r016.0_pos,16.0,642.1,333.5,+0.2,8,1,1,1,0
sky,on,sky_banked_000220_r016.0_pos,16.0,642.1,333.3,+0.2,13,1,1,3,0
sky,on,sky_banked_000221_r016.0_pos,16.0,642.1,333.5,+0.2,19,1,1,3,0
sky,on,sky_banked_000222_r016.0_pos,16.0,642.1,333.8,+0.2,12,1,1,1,0
sky,on,sky_banked_000223_r016.0_pos,16.0,642.0,334.2,+0.2,8,1,1,1,0
sky,on,sky_banked_000224_r016.0_pos,16.0,642.1,334.9,+0.2,4,1,1,1,0
sky,on,sky_banked_000225_r016.0_pos,16.0,642.1,335.6,+0.2,4,1,1,1,0
sky,on,sky_banked_000226_r016.0_pos,16.0,642.2,336.1,+0.2,9,1,1,1,0
sky,on,sky_banked_000227_r016.0_pos,16.0,642.4,336.3,+0.2,12,1,1,1,0
sky,on,sky_banked_000228_r016.0_pos,16.0,642.5,336.3,+0.3,10,1,1,1,0
sky,on,sky_banked_000229_r016.0_pos,16.0,642.6,336.3,+0.3,17,1,1,5,0
sky,on,sky_banked_000230_r016.0_pos,16.0,642.7,336.3,+0.3,12,1,1,3,0
sky,on,sky_banked_000231_r016.0_pos,16.0,642.6,336.3,+0.3,8,1,1,1,0
sky,on,sky_banked_000232_r016.0_pos,16.0,642.5,336.2,+0.3,4,1,1,1,0
sky,on,sky_banked_000233_r016.0_pos,16.0,642.4,335.9,+0.3,13,1,1,2,0
sky,on,sky_banked_000234_r016.0_pos,16.0,642.4,335.7,+0.3,14,1,1,1,0
sky,off,sky_banked_000235_r016.0_pos,16.0,485.2,329.5,-16.0,9,1,1,2,0
sky,off,sky_banked_000236_r016.0_pos,16.0,485.1,329.7,-16.0,4,0,0,,1
sky,off,sky_banked_000237_r016.0_pos,16.0,485.1,329.8,-16.0,6,1,1,1,0
sky,off,sky_banked_000238_r016.0_pos,16.0,485.1,329.9,-16.0,16,1,1,1,0
sky,off,sky_banked_000239_r016.0_pos,16.0,485.2,330.1,-16.0,14,1,1,3,0
sky,off,sky_banked_000240_r016.0_pos,16.0,485.3,330.5,-16.0,9,1,1,1,0
sky,off,sky_banked_000241_r016.0_pos,16.0,485.4,331.1,-16.0,11,1,1,1,0
sky,off,sky_banked_000242_r016.0_pos,16.0,485.5,331.2,-16.0,10,1,0,3,1
sky,off,sky_banked_000243_r016.0_pos,16.0,485.5,331.2,-16.0,4,0,0,,1
sky,off,sky_banked_000244_r016.0_pos,16.0,485.5,330.9,-16.0,11,1,0,2,1
sky,off,sky_banked_000245_r016.0_pos,16.0,485.4,330.8,-16.0,4,1,1,1,0
sky,off,sky_banked_000246_r016.0_pos,16.0,485.4,330.8,-16.0,5,1,1,1,0
sky,off,sky_banked_000247_r016.0_pos,16.0,485.2,331.0,-16.0,24,1,1,1,0
sky,off,sky_banked_000248_r016.0_pos,16.0,485.0,331.2,-16.0,19,1,1,3,0
sky,off,sky_banked_000249_r016.0_pos,16.0,484.9,331.3,-16.0,4,0,0,,1
sky,off,sky_banked_000250_r016.0_pos,16.0,484.8,331.0,-16.0,3,0,0,,1
sky,off,sky_banked_000251_r016.0_pos,16.0,484.7,330.7,-16.0,6,1,1,1,0
sky,off,sky_banked_000252_r016.0_pos,16.0,484.7,330.4,-16.0,6,1,1,1,0
sky,off,sky_banked_000253_r016.0_pos,16.0,484.6,330.2,-16.1,6,1,1,1,0
sky,off,sky_banked_000254_r016.0_pos,16.0,484.5,330.1,-16.1,14,1,1,2,0
sky,off,sky_banked_000255_r016.0_pos,16.0,484.4,330.3,-16.1,12,1,1,1,0
sky,off,sky_banked_000256_r016.0_pos,16.0,484.4,330.3,-16.1,17,1,0,7,1
sky,off,sky_banked_000257_r016.0_pos,16.0,484.3,330.5,-16.1,11,1,0,10,1
sky,off,sky_banked_000258_r016.0_pos,16.0,484.3,330.5,-16.1,5,1,1,1,0
sky,on,sky_banked_000259_r020.0_pos,20.0,639.8,335.1,-0.0,4,1,1,1,0
sky,on,sky_banked_000260_r020.0_pos,20.0,639.7,334.9,-0.0,4,1,1,1,0
sky,on,sky_banked_000261_r020.0_pos,20.0,639.5,334.5,-0.1,12,1,1,3,0
sky,on,sky_banked_000262_r020.0_pos,20.0,639.4,334.0,-0.1,9,1,1,1,0
sky,on,sky_banked_000263_r020.0_pos,20.0,639.4,333.6,-0.1,8,1,1,1,0
