dataset,frame,gt_range,gcx,gcy,gw,gh,n_boxes,old_hit,new_hit
frametop_centered,centered_000288_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000289_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000290_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000291_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000292_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000293_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000294_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000295_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000296_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000297_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000298_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000299_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000300_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000301_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000302_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000303_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000304_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000305_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000306_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000307_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000308_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000309_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000310_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000311_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000312_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000313_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000314_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000315_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000316_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000317_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000318_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000319_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000320_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000321_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000322_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000323_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000324_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000325_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000326_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000327_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000328_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000329_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000329_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000330_r016.0_pos,16.0,640.0,480.0,11.8,11.8,4,1,1
frametop_centered,centered_000330_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000331_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000332_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000333_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000334_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000335_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000336_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000337_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000338_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000339_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000340_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000341_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000342_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000343_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000344_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000345_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000346_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000347_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000348_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000349_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000350_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000351_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000352_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000353_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000354_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000355_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000356_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000357_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000358_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000359_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000360_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000361_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000362_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000363_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000364_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000365_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000366_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000367_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000368_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000369_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000370_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000371_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000372_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000373_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000374_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000375_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000376_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000377_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000378_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000379_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000380_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000381_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000382_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000383_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000384_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000385_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000386_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000387_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000388_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000389_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000390_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000391_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000392_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000393_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000394_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000395_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000396_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000397_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000398_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000399_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000400_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000401_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000402_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000403_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000404_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000405_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000406_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000407_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000408_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000409_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000410_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000411_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000412_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000413_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000414_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000415_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000416_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000417_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000418_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000419_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000420_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000421_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000422_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000423_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000424_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000425_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000426_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000427_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000428_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000429_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000430_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000431_r020.0_pos,20.0,640.0,480.0,9.4,9.4,4,1,1
frametop_centered,centered_000432_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000433_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000434_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000435_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000436_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000437_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000438_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000439_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000440_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000441_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000442_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000443_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000444_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000445_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000446_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000447_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000448_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000449_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000450_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000451_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000452_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000453_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000454_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000455_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000456_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000457_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000458_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000459_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000460_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000461_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000462_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000463_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000464_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000465_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000466_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000467_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000468_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000469_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000470_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000471_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000472_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000473_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000474_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000475_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000476_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000477_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000478_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000479_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000480_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000481_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000482_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000483_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000484_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000485_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000486_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000487_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000488_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000489_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000490_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000491_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000492_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000493_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000494_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000495_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000496_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000497_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000498_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000499_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000500_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000501_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000502_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000503_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000504_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000505_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000506_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000507_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000508_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000509_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000510_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000511_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000512_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000513_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000514_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000515_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000516_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000517_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000518_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000519_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000520_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000521_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000522_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000523_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000524_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000525_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000526_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000527_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000528_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000529_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000530_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop_centered,centered_000531_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000001_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000002_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000003_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000004_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000005_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000006_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000007_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000008_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000009_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000010_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000011_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000012_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000013_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000014_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000015_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000016_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000017_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000018_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000019_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000020_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000021_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000022_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000023_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000024_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000025_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000026_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000027_r025.0_pos,25.0,640.0,480.0,7.6,7.6,0,0,0
frametop,frametop_000028_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000029_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000030_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000031_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000032_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000033_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000034_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000035_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000036_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000037_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000038_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000039_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000040_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000041_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000042_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000043_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000044_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000045_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000046_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000047_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000048_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000049_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000050_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000051_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000052_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
frametop,frametop_000053_r008.0_pos,8.0,640.0,58.2,30.0,30.0,10,1,1
